nomTypeFilm,numCinema,nombre
Semaine1,102853,7
Semaine1,103922,0
Semaine1,104051,36
Semaine1,104091,0
Semaine1,104881,93
Semaine1,104994,30
Semaine1,105091,24
Semaine1,105652,45
Semaine1,105931,1
Semaine1,106072,1
Semaine1,107251,66
Semaine1,113523,2
Semaine1,113611,21
Semaine1,115891,24
Semaine1,117051,66
Semaine1,117341,21
Semaine1,117921,0
Semaine1,119305,116
Semaine1,119331,0
Semaine1,120181,99
Semaine1,121951,11
Semaine1,122291,2
Semaine1,122720,0
Semaine1,123373,19
Semaine1,125201,33
Semaine1,127232,0
Semaine1,127571,1
Semaine1,128114,52
Semaine1,128142,0
Semaine1,128535,0
Semaine1,136773,1
Semaine1,138172,1
Semaine1,138595,106
Semaine1,138715,26
Semaine1,140082,0
Semaine1,140521,7
Semaine1,142082,0
Semaine1,142371,6
Semaine1,142752,0
Semaine1,142995,113
Semaine1,144230,0
Semaine1,146576,11
Semaine1,148227,98
Semaine1,148321,0
Semaine1,150801,0
Semaine1,152882,54
Semaine1,154488,88
Semaine1,154813,0
Semaine1,154921,1
Semaine1,155711,1
Semaine1,157011,2
Semaine1,158801,0
Semaine1,159923,30
Semaine1,160410,0
Semaine1,162844,80
Semaine1,170435,92
Semaine1,172043,0
Semaine1,172104,84
Semaine1,172662,17
Semaine1,172741,70
Semaine1,172860,90
Semaine1,172914,27
Semaine1,172961,9
Semaine1,175923,21
Semaine1,176722,37
Semaine1,176873,1
Semaine1,178423,20
Semaine1,179902,0
Semaine1,182282,1
Semaine1,182931,2
Semaine1,184053,5
Semaine1,184364,21
Semaine1,184581,14
Semaine1,185116,107
Semaine1,186232,0
Semaine1,187191,0
Semaine1,187441,2
Semaine1,188681,3
Semaine1,191372,0
Semaine1,193373,105
Semaine1,197622,7
Semaine1,198721,13
Semaine1,201524,62
Semaine1,201632,0
Semaine1,201821,4
Semaine1,202085,32
Semaine1,202214,10
Semaine1,202562,102
Semaine1,205001,1
Semaine1,210701,1
Semaine1,213462,0
Semaine1,214541,30
Semaine1,217372,3
Semaine1,224532,1
Semaine1,227031,66
Semaine1,227982,0
Semaine1,229261,35
Semaine1,232586,101
Semaine1,232943,2
Semaine1,233722,35
Semaine1,233742,11
Semaine1,233941,28
Semaine1,235561,0
Semaine1,235831,0
Semaine1,236833,5
Semaine1,237945,0
Semaine1,238021,62
Semaine1,239121,10
Semaine1,242422,2
Semaine1,244496,111
Semaine1,244715,0
Semaine1,246432,0
Semaine1,249942,12
Semaine1,252134,30
Semaine1,252991,0
Semaine1,253313,7
Semaine1,253442,5
Semaine1,254781,28
Semaine1,255911,1
Semaine1,258652,47
Semaine1,258732,28
Semaine1,258952,0
Semaine1,261581,2
Semaine1,262622,94
Semaine1,263372,7
Semaine1,264151,14
Semaine1,267243,0
Semaine1,267433,5
Semaine1,267481,0
Semaine1,268122,13
Semaine1,268583,111
Semaine1,269255,70
Semaine1,270673,1
Semaine1,271071,61
Semaine1,271162,0
Semaine1,272101,7
Semaine1,274272,0
Semaine1,274732,1
Semaine1,275205,19
Semaine1,275273,85
Semaine1,275751,0
Semaine1,276221,0
Semaine1,276351,1
Semaine1,276712,0
Semaine1,279662,0
Semaine1,282092,0
Semaine1,282411,3
Semaine1,282651,81
Semaine1,282999,0
Semaine1,284694,0
Semaine1,285966,93
Semaine1,285975,9
Semaine1,286912,1
Semaine1,290093,29
Semaine1,290975,126
Semaine1,291822,41
Semaine1,291891,112
Semaine1,291964,25
Semaine1,292231,39
Semaine1,292374,99
Semaine1,294314,0
Semaine1,294861,81
Semaine1,295254,16
Semaine1,295493,1
Semaine1,297122,39
Semaine1,297601,0
Semaine1,297962,0
Semaine1,299122,0
Semaine1,300171,0
Semaine1,301624,24
Semaine1,301781,0
Semaine1,302453,20
Semaine1,304442,12
Semaine1,305031,75
Semaine1,307692,16
Semaine1,308231,88
Semaine1,308361,61
Semaine1,309443,4
Semaine1,313704,0
Semaine1,314413,16
Semaine1,314823,64
Semaine1,315332,1
Semaine1,317384,19
Semaine1,318661,64
Semaine1,318711,88
Semaine1,318981,28
Semaine1,320532,22
Semaine1,320561,35
Semaine1,321135,7
Semaine1,321912,14
Semaine1,322592,0
Semaine1,323812,4
Semaine1,323840,0
Semaine1,324302,0
Semaine1,329162,9
Semaine1,329501,13
Semaine1,333600,0
Semaine1,334921,0
Semaine1,335711,0
Semaine1,338172,20
Semaine1,338590,102
Semaine1,338953,26
Semaine1,339311,23
Semaine1,339491,1
Semaine1,339851,9
Semaine1,342332,0
Semaine1,344002,0
Semaine1,347162,34
Semaine1,348315,15
Semaine1,348442,0
Semaine1,350023,5
Semaine1,350390,0
Semaine1,352223,0
Semaine1,353161,78
Semaine1,355993,0
Semaine1,356871,9
Semaine1,362034,73
Semaine1,362651,0
Semaine1,363131,0
Semaine1,364945,3
Semaine1,365434,52
Semaine1,365721,62
Semaine1,367911,0
Semaine1,371581,1
Semaine1,372146,69
Semaine1,372181,39
Semaine1,372341,0
Semaine1,373722,0
Semaine1,376531,23
Semaine1,377271,55
Semaine1,379013,0
Semaine1,379403,34
Semaine1,381941,62
Semaine1,383245,71
Semaine1,383585,95
Semaine1,383961,0
Semaine1,385401,0
Semaine1,385793,104
Semaine1,386782,0
Semaine1,387041,0
Semaine1,388371,0
Semaine1,390791,0
Semaine1,391331,13
Semaine1,398251,0
Semaine1,399432,0
Semaine1,402249,6
Semaine1,404692,0
Semaine1,405441,44
Semaine1,407211,18
Semaine1,407220,97
Semaine1,409463,4
Semaine1,411540,41
Semaine1,412322,11
Semaine1,412415,6
Semaine1,412623,33
Semaine1,416701,0
Semaine1,421997,98
Semaine1,422160,98
Semaine1,426120,109
Semaine1,426273,35
Semaine1,426924,98
Semaine1,429132,133
Semaine1,430102,0
Semaine1,430455,9
Semaine1,431732,131
Semaine1,431801,91
Semaine1,434682,4
Semaine1,437682,13
Semaine1,438461,31
Semaine1,439502,0
Semaine1,439990,110
Semaine1,440961,0
Semaine1,441953,2
Semaine1,444791,1
Semaine1,447605,0
Semaine1,448762,13
Semaine1,448981,34
Semaine1,449661,78
Semaine1,450503,6
Semaine1,452961,2
Semaine1,454531,50
Semaine1,463842,48
Semaine1,464453,12
Semaine1,465193,4
Semaine1,466201,0
Semaine1,468243,0
Semaine1,468473,0
Semaine1,468533,4
Semaine1,469245,2
Semaine1,470161,4
Semaine1,575001,123
Semaine1,700250,3
Semaine1,703300,0
Semaine1,706850,0
Semaine1,709650,0
Semaine1,719456,65
Semaine1,720700,97
Semaine1,720950,84
Semaine1,721200,106
Semaine1,721250,107
Semaine1,722760,103
Semaine1,723480,83
Semaine1,723600,98
Semaine1,724048,79
Semaine1,724120,169
Semaine1,724520,127
Semaine1,31,39
Semaine1,321,59
Semaine1,733,5
Semaine1,802,31
Semaine1,821,44
Semaine1,1791,17
Semaine1,3741,0
Semaine1,8291,29
Semaine1,8341,1
Semaine1,8374,1
Semaine1,8451,7
Semaine1,8632,119
Semaine1,9900,57
Semaine1,10992,43
Semaine1,11592,119
Semaine1,12454,15
Semaine1,12562,0
Semaine1,13423,64
Semaine1,13686,96
Semaine1,14114,2
Semaine1,14445,83
Semaine1,14693,0
Semaine1,17082,0
Semaine1,17303,7
Semaine1,17326,122
Semaine1,18701,0
Semaine1,19941,74
Semaine1,19945,0
Semaine1,19984,22
Semaine1,21571,34
Semaine1,23262,0
Semaine1,23491,5
Semaine1,24753,1
Semaine1,25032,113
Semaine1,28113,2
Semaine1,28264,7
Semaine1,28661,0
Semaine1,28732,0
Semaine1,28991,1
Semaine1,29373,8
Semaine1,29741,0
Semaine1,33751,13
Semaine1,36602,3
Semaine1,38592,0
Semaine1,38931,10
Semaine1,42011,1
Semaine1,42075,78
Semaine1,45876,1
Semaine1,45877,147
Semaine1,46862,9
Semaine1,49522,5
Semaine1,50033,65
Semaine1,50833,10
Semaine1,53122,62
Semaine1,58735,54
Semaine1,58773,102
Semaine1,59033,3
Semaine1,61132,3
Semaine1,67734,1
Semaine1,68212,0
Semaine1,68561,4
Semaine1,68562,0
Semaine1,71942,18
Semaine1,73099,153
Semaine1,73371,0
Semaine1,73582,1
Semaine1,77351,114
Semaine1,77733,63
Semaine1,78505,1
Semaine1,80391,103
Semaine1,81311,23
Semaine1,81414,0
Semaine1,81541,1
Semaine1,81545,101
Semaine1,82392,2
Semaine1,82603,1
Semaine1,83071,66
Semaine1,84734,0
Semaine1,84774,0
Semaine1,84781,0
Semaine1,84782,0
Semaine1,86103,129
Semaine1,86353,27
Semaine1,86860,0
Semaine1,88111,15
Semaine1,89105,71
Semaine1,90191,12
Semaine1,91492,1
Semaine1,92441,0
Semaine1,94743,22
Semaine1,95044,44
Semaine1,95076,121
Semaine1,96184,52
Semaine1,96641,1
Semaine1,99031,57
Semaine1,103201,6
Semaine1,103561,0
Semaine1,104164,0
Semaine1,104181,37
Semaine1,104642,0
Semaine1,104661,0
Semaine1,104851,2
Semaine1,105375,15
Semaine1,106181,4
Semaine1,107043,111
Semaine1,108192,2
Semaine1,108932,0
Semaine1,109792,123
Semaine1,113131,3
Semaine1,114032,11
Semaine1,118135,1
Semaine1,119122,0
Semaine1,119281,1
Semaine1,125322,2
Semaine1,126311,26
Semaine1,127501,0
Semaine1,127661,0
Semaine1,131031,2
Semaine1,133141,4
Semaine1,133621,0
Semaine1,136666,107
Semaine1,137663,0
Semaine1,138352,105
Semaine1,138641,42
Semaine1,138712,91
Semaine1,138922,63
Semaine1,139503,42
Semaine1,144303,1
Semaine1,144331,9
Semaine1,145792,1
Semaine1,146013,1
Semaine1,146762,44
Semaine1,147071,56
Semaine1,147971,80
Semaine1,148324,98
Semaine1,149335,0
Semaine1,149552,1
Semaine1,152884,0
Semaine1,155143,0
Semaine1,157971,61
Semaine1,158701,42
Semaine1,162501,1
Semaine1,162853,81
Semaine1,163962,1
Semaine1,164771,0
Semaine1,166051,0
Semaine1,168953,16
Semaine1,174813,0
Semaine1,175924,3
Semaine1,177140,0
Semaine1,177201,4
Semaine1,181422,20
Semaine1,182461,24
Semaine1,183942,0
Semaine1,185173,6
Semaine1,185175,0
Semaine1,185241,0
Semaine1,187852,4
Semaine1,188041,5
Semaine1,188933,8
Semaine1,189741,71
Semaine1,193185,0
Semaine1,193731,63
Semaine1,194671,107
Semaine1,198581,8
Semaine1,201041,0
Semaine1,202162,29
Semaine1,202292,56
Semaine1,202370,0
Semaine1,203343,5
Semaine1,203672,0
Semaine1,204451,0
Semaine1,204507,14
Semaine1,204891,17
Semaine1,205601,0
Semaine1,206924,2
Semaine1,209151,238
Semaine1,209494,1
Semaine1,211844,57
Semaine1,213542,0
Semaine1,213933,5
Semaine1,214841,28
Semaine1,215581,0
Semaine1,215723,35
Semaine1,216371,2
Semaine1,216471,27
Semaine1,221842,0
Semaine1,223612,14
Semaine1,227281,63
Semaine1,228122,0
Semaine1,232572,19
Semaine1,233181,0
Semaine1,235771,78
Semaine1,237793,0
Semaine1,237821,0
Semaine1,238032,51
Semaine1,238163,7
Semaine1,238886,126
Semaine1,240661,0
Semaine1,242852,0
Semaine1,243552,43
Semaine1,244491,0
Semaine1,244700,96
Semaine1,247550,0
Semaine1,249791,139
Semaine1,250412,2
Semaine1,251251,0
Semaine1,251922,11
Semaine1,252212,0
Semaine1,253164,0
Semaine1,255072,31
Semaine1,256983,52
Semaine1,257302,48
Semaine1,260602,16
Semaine1,261273,1
Semaine1,261730,105
Semaine1,262461,6
Semaine1,264442,0
Semaine1,267391,0
Semaine1,268841,3
Semaine1,269141,1
Semaine1,269222,13
Semaine1,270633,6
Semaine1,272392,1
Semaine1,272701,1
Semaine1,273071,0
Semaine1,273182,0
Semaine1,273565,36
Semaine1,275334,2
Semaine1,275460,0
Semaine1,277201,1
Semaine1,277721,35
Semaine1,277851,3
Semaine1,277893,0
Semaine1,277940,28
Semaine1,278231,35
Semaine1,279192,29
Semaine1,281723,4
Semaine1,282842,0
Semaine1,282860,0
Semaine1,284111,70
Semaine1,284490,68
Semaine1,284662,47
Semaine1,284747,5
Semaine1,285872,2
Semaine1,286831,18
Semaine1,288291,0
Semaine1,288922,0
Semaine1,289783,102
Semaine1,290022,79
Semaine1,290032,76
Semaine1,290063,0
Semaine1,290191,103
Semaine1,290388,74
Semaine1,291014,110
Semaine1,291027,94
Semaine1,291114,15
Semaine1,292341,13
Semaine1,296921,0
Semaine1,298142,19
Semaine1,301633,57
Semaine1,302485,45
Semaine1,303122,0
Semaine1,303281,32
Semaine1,303803,0
Semaine1,305101,3
Semaine1,307502,102
Semaine1,312981,52
Semaine1,315411,0
Semaine1,317394,68
Semaine1,317613,18
Semaine1,317831,0
Semaine1,318612,0
Semaine1,320333,52
Semaine1,321594,2
Semaine1,324021,19
Semaine1,324212,9
Semaine1,329941,1
Semaine1,330431,1
Semaine1,331964,9
Semaine1,335751,0
Semaine1,336023,17
Semaine1,336432,0
Semaine1,336801,2
Semaine1,337051,0
Semaine1,337784,29
Semaine1,338335,17
Semaine1,338461,20
Semaine1,339713,0
Semaine1,339911,98
Semaine1,341652,9
Semaine1,343010,0
Semaine1,343491,1
Semaine1,343762,2
Semaine1,345631,29
Semaine1,347302,0
Semaine1,348311,19
Semaine1,350169,2
Semaine1,350641,4
Semaine1,351441,29
Semaine1,353252,0
Semaine1,353531,53
Semaine1,356024,47
Semaine1,357904,27
Semaine1,358333,47
Semaine1,359462,9
Semaine1,359622,13
Semaine1,359772,110
Semaine1,362414,0
Semaine1,364121,13
Semaine1,366992,11
Semaine1,367871,18
Semaine1,368723,0
Semaine1,369792,156
Semaine1,370251,4
Semaine1,374082,2
Semaine1,374431,1
Semaine1,381152,0
Semaine1,381240,0
Semaine1,382423,0
Semaine1,382660,1
Semaine1,383599,68
Semaine1,384051,4
Semaine1,385823,33
Semaine1,386264,134
Semaine1,387142,0
Semaine1,388971,55
Semaine1,393253,145
Semaine1,393312,8
Semaine1,394522,0
Semaine1,395671,126
Semaine1,395720,0
Semaine1,395872,19
Semaine1,396151,7
Semaine1,396502,23
Semaine1,399341,1
Semaine1,399681,2
Semaine1,403681,42
Semaine1,404350,1
Semaine1,406333,0
Semaine1,406812,20
Semaine1,407140,0
Semaine1,407229,80
Semaine1,410232,1
Semaine1,412061,0
Semaine1,413157,109
Semaine1,416021,0
Semaine1,416622,27
Semaine1,418651,1
Semaine1,421203,0
Semaine1,421204,0
Semaine1,421932,32
Semaine1,423382,19
Semaine1,423422,2
Semaine1,426151,19
Semaine1,426463,1
Semaine1,427042,0
Semaine1,427363,10
Semaine1,427861,5
Semaine1,428921,0
Semaine1,430243,71
Semaine1,433913,16
Semaine1,433975,72
Semaine1,436927,76
Semaine1,438631,75
Semaine1,439295,122
Semaine1,439745,31
Semaine1,440044,130
Semaine1,441063,37
Semaine1,441261,16
Semaine1,442861,5
Semaine1,444330,19
Semaine1,448802,0
Semaine1,449133,1
Semaine1,449702,62
Semaine1,450271,0
Semaine1,450871,5
Semaine1,454504,21
Semaine1,456493,29
Semaine1,463353,23
Semaine1,465651,0
Semaine1,467301,0
Semaine1,469500,17
Semaine1,701400,2
Semaine1,715100,5
Semaine1,715700,3
Semaine1,720500,28
Semaine1,720551,114
Semaine1,720650,74
Semaine1,720800,108
Semaine1,721100,99
Semaine1,721750,98
Semaine1,722000,2
Semaine1,723560,33
Semaine1,723760,101
Semaine1,724600,58
Semaine1,724640,0
Semaine1,483,18
Semaine1,721,41
Semaine1,751,28
Semaine1,803,9
Semaine1,883,2
Semaine1,2543,0
Semaine1,3211,36
Semaine1,3222,108
Semaine1,5861,40
Semaine1,7711,25
Semaine1,8132,79
Semaine1,8531,11
Semaine1,9452,35
Semaine1,9700,79
Semaine1,10184,22
Semaine1,11854,2
Semaine1,12101,13
Semaine1,12572,8
Semaine1,13413,93
Semaine1,15682,0
Semaine1,19702,0
Semaine1,19983,0
Semaine1,20203,44
Semaine1,20672,63
Semaine1,20931,89
Semaine1,22634,1
Semaine1,23301,0
Semaine1,23323,29
Semaine1,23561,4
Semaine1,23933,56
Semaine1,23951,44
Semaine1,26180,0
Semaine1,26402,22
Semaine1,29563,0
Semaine1,30482,7
Semaine1,32771,0
Semaine1,33122,24
Semaine1,33772,38
Semaine1,33912,1
Semaine1,34482,0
Semaine1,35872,31
Semaine1,35953,2
Semaine1,36013,4
Semaine1,36071,6
Semaine1,37350,30
Semaine1,38501,0
Semaine1,39131,4
Semaine1,39442,0
Semaine1,39474,79
Semaine1,39662,15
Semaine1,41142,57
Semaine1,42841,2
Semaine1,44005,3
Semaine1,44042,0
Semaine1,44239,0
Semaine1,45132,0
Semaine1,48503,61
Semaine1,50151,97
Semaine1,51261,12
Semaine1,52532,0
Semaine1,54292,0
Semaine1,54604,115
Semaine1,54891,57
Semaine1,56475,63
Semaine1,56558,0
Semaine1,57141,113
Semaine1,57303,1
Semaine1,57851,0
Semaine1,58121,0
Semaine1,58841,0
Semaine1,62802,107
Semaine1,62871,126
Semaine1,63411,79
Semaine1,67312,0
Semaine1,67903,1
Semaine1,71791,0
Semaine1,73083,117
Semaine1,74322,6
Semaine1,75021,33
Semaine1,76825,95
Semaine1,80942,13
Semaine1,81456,85
Semaine1,82133,30
Semaine1,82961,4
Semaine1,84711,45
Semaine1,85993,0
Semaine1,86072,1
Semaine1,86313,19
Semaine1,86561,42
Semaine1,86772,0
Semaine1,86781,79
Semaine1,87941,5
Semaine1,87966,1
Semaine1,88236,53
Semaine1,88371,0
Semaine1,88512,0
Semaine1,88751,1
Semaine1,90112,7
Semaine1,94997,87
Semaine1,95006,1
Semaine1,95052,0
Semaine1,95405,6
Semaine1,95451,7
Semaine1,96611,24
Semaine1,99631,0
Semaine1,102173,2
Semaine1,102246,100
Semaine1,103166,127
Semaine1,104143,0
Semaine1,104282,3
Semaine1,104301,55
Semaine1,104801,0
Semaine1,106582,0
Semaine1,106673,2
Semaine1,106681,0
Semaine1,107511,0
Semaine1,110761,0
Semaine1,112014,0
Semaine1,114062,0
Semaine1,114701,72
Semaine1,114720,69
Semaine1,114727,99
Semaine1,114971,0
Semaine1,115104,0
Semaine1,115566,26
Semaine1,119812,1
Semaine1,120071,0
Semaine1,122243,2
Semaine1,123905,1
Semaine1,125135,0
Semaine1,125424,0
Semaine1,125933,0
Semaine1,136201,1
Semaine1,136686,54
Semaine1,137481,0
Semaine1,138345,6
Semaine1,138594,0
Semaine1,138901,78
Semaine1,139283,0
Semaine1,139541,69
Semaine1,141262,0
Semaine1,141321,0
Semaine1,141711,6
Semaine1,141823,2
Semaine1,142311,33
Semaine1,142626,83
Semaine1,143691,0
Semaine1,143731,42
Semaine1,154142,1
Semaine1,154251,30
Semaine1,154393,118
Semaine1,154444,9
Semaine1,154712,5
Semaine1,156393,0
Semaine1,158812,0
Semaine1,159674,0
Semaine1,161061,22
Semaine1,163811,31
Semaine1,164811,30
Semaine1,165383,0
Semaine1,165801,7
Semaine1,165884,7
Semaine1,166434,66
Semaine1,166862,4
Semaine1,167151,2
Semaine1,168193,25
Semaine1,171253,6
Semaine1,172213,30
Semaine1,173991,3
Semaine1,178231,4
Semaine1,182462,20
Semaine1,183951,84
Semaine1,184252,35
Semaine1,190281,0
Semaine1,192833,0
Semaine1,193111,88
Semaine1,193442,3
Semaine1,199951,27
Semaine1,201253,3
Semaine1,201753,0
Semaine1,202891,0
Semaine1,203523,7
Semaine1,204141,0
Semaine1,204312,14
Semaine1,208981,0
Semaine1,212450,0
Semaine1,212871,0
Semaine1,215183,98
Semaine1,218381,12
Semaine1,219191,103
Semaine1,221712,22
Semaine1,223593,2
Semaine1,224165,34
Semaine1,225444,118
Semaine1,226211,1
Semaine1,226974,107
Semaine1,229082,0
Semaine1,230152,14
Semaine1,230301,3
Semaine1,231939,1
Semaine1,232584,32
Semaine1,233001,145
Semaine1,234295,0
Semaine1,235942,1
Semaine1,236001,97
Semaine1,237903,87
Semaine1,237933,125
Semaine1,238244,0
Semaine1,239353,115
Semaine1,243839,0
Semaine1,245911,1
Semaine1,248254,41
Semaine1,248763,0
Semaine1,249451,48
Semaine1,250410,1
Semaine1,250751,0
Semaine1,250935,6
Semaine1,254173,0
Semaine1,255421,0
Semaine1,257772,0
Semaine1,258161,51
Semaine1,259022,5
Semaine1,260903,0
Semaine1,260904,0
Semaine1,262921,45
Semaine1,263484,12
Semaine1,263612,0
Semaine1,263912,5
Semaine1,264672,0
Semaine1,266213,0
Semaine1,266292,0
Semaine1,266361,90
Semaine1,266571,1
Semaine1,267061,0
Semaine1,270562,18
Semaine1,271052,43
Semaine1,272358,25
Semaine1,272481,1
Semaine1,274502,0
Semaine1,274543,0
Semaine1,274682,0
Semaine1,274702,37
Semaine1,274900,0
Semaine1,275311,129
Semaine1,275336,0
Semaine1,277331,5
Semaine1,278241,11
Semaine1,278802,2
Semaine1,278805,0
Semaine1,282631,131
Semaine1,282922,0
Semaine1,283043,10
Semaine1,283105,89
Semaine1,283523,2
Semaine1,283551,3
Semaine1,284121,71
Semaine1,284362,0
Semaine1,287391,27
Semaine1,287462,15
Semaine1,288151,19
Semaine1,288571,0
Semaine1,289344,20
Semaine1,290044,81
Semaine1,291144,123
Semaine1,293630,0
Semaine1,297871,37
Semaine1,298831,242
Semaine1,298834,101
Semaine1,299572,33
Semaine1,302933,29
Semaine1,305014,54
Semaine1,305041,99
Semaine1,305632,25
Semaine1,309331,0
Semaine1,310106,0
Semaine1,310180,72
Semaine1,310542,2
Semaine1,314451,0
Semaine1,315312,25
Semaine1,317442,0
Semaine1,319161,16
Semaine1,320311,73
Semaine1,324731,2
Semaine1,326263,0
Semaine1,326550,41
Semaine1,326741,0
Semaine1,327092,3
Semaine1,327945,144
Semaine1,327961,16
Semaine1,328244,81
Semaine1,333683,0
Semaine1,333751,0
Semaine1,334606,43
Semaine1,335054,52
Semaine1,335303,13
Semaine1,338902,9
Semaine1,343321,8
Semaine1,345421,0
Semaine1,346502,80
Semaine1,346622,15
Semaine1,347831,0
Semaine1,348296,78
Semaine1,348314,0
Semaine1,350414,124
Semaine1,350542,17
Semaine1,351052,124
Semaine1,352610,69
Semaine1,357751,4
Semaine1,358561,1
Semaine1,364961,0
Semaine1,367052,14
Semaine1,367453,0
Semaine1,368801,96
Semaine1,370073,0
Semaine1,370483,33
Semaine1,371131,14
Semaine1,374903,0
Semaine1,376802,0
Semaine1,377083,64
Semaine1,377441,0
Semaine1,381260,22
Semaine1,382552,105
Semaine1,385421,0
Semaine1,385491,7
Semaine1,386864,0
Semaine1,386961,12
Semaine1,387092,0
Semaine1,387191,3
Semaine1,387661,1
Semaine1,390271,0
Semaine1,390680,2
Semaine1,390793,96
Semaine1,390821,0
Semaine1,391951,0
Semaine1,392671,1
Semaine1,393293,61
Semaine1,394201,5
Semaine1,395463,4
Semaine1,395484,2
Semaine1,396771,2
Semaine1,396961,7
Semaine1,399686,54
Semaine1,399689,73
Semaine1,399721,2
Semaine1,403400,0
Semaine1,405772,47
Semaine1,407871,92
Semaine1,408323,75
Semaine1,409142,0
Semaine1,409903,27
Semaine1,411244,0
Semaine1,412532,0
Semaine1,414162,17
Semaine1,418633,6
Semaine1,418992,4
Semaine1,419082,31
Semaine1,420443,0
Semaine1,421441,0
Semaine1,421911,21
Semaine1,421923,0
Semaine1,422871,10
Semaine1,423383,10
Semaine1,423561,45
Semaine1,423865,3
Semaine1,424194,103
Semaine1,424465,33
Semaine1,426533,0
Semaine1,427442,0
Semaine1,427703,0
Semaine1,429814,0
Semaine1,430222,62
Semaine1,430771,0
Semaine1,431351,0
Semaine1,431771,104
Semaine1,433570,100
Semaine1,434402,35
Semaine1,436453,169
Semaine1,437012,61
Semaine1,437401,44
Semaine1,437630,0
Semaine1,438001,13
Semaine1,439271,0
Semaine1,439721,0
Semaine1,439901,0
Semaine1,439941,94
Semaine1,441861,70
Semaine1,444091,1
Semaine1,446494,62
Semaine1,446901,17
Semaine1,450171,1
Semaine1,452571,91
Semaine1,454671,2
Semaine1,455071,4
Semaine1,457562,0
Semaine1,457861,1
Semaine1,460135,1
Semaine1,462321,60
Semaine1,463643,28
Semaine1,464706,79
Semaine1,468741,1
Semaine1,576000,115
Semaine1,700000,115
Semaine1,702550,0
Semaine1,703700,0
Semaine1,704450,0
Semaine1,720450,107
Semaine1,720600,76
Semaine1,720750,103
Semaine1,720850,148
Semaine1,721000,104
Semaine1,721450,102
Semaine1,722040,85
Semaine1,722200,1
Semaine1,722241,98
Semaine1,723960,98
Semaine1,724760,0
Semaine1,724800,48
Semaine1,12,39
Semaine1,54,61
Semaine1,311,52
Semaine1,612,45
Semaine1,741,18
Semaine1,814,10
Semaine1,1031,26
Semaine1,2982,65
Semaine1,4731,70
Semaine1,6212,52
Semaine1,6611,157
Semaine1,7491,114
Semaine1,8361,21
Semaine1,8425,0
Semaine1,8513,15
Semaine1,8621,55
Semaine1,9802,1
Semaine1,9920,106
Semaine1,10192,81
Semaine1,10552,1
Semaine1,12612,0
Semaine1,13161,0
Semaine1,13513,69
Semaine1,13622,8
Semaine1,13683,0
Semaine1,13685,0
Semaine1,14033,20
Semaine1,14222,6
Semaine1,15792,3
Semaine1,16573,1
Semaine1,17545,96
Semaine1,18291,46
Semaine1,18861,141
Semaine1,18866,114
Semaine1,20311,0
Semaine1,21532,64
Semaine1,22636,74
Semaine1,23392,3
Semaine1,23513,3
Semaine1,24246,69
Semaine1,26132,1
Semaine1,27834,25
Semaine1,28462,109
Semaine1,31236,84
Semaine1,31331,0
Semaine1,33791,90
Semaine1,35861,29
Semaine1,36122,33
Semaine1,36282,0
Semaine1,40293,3
Semaine1,41134,41
Semaine1,42717,74
Semaine1,44502,10
Semaine1,45471,2
Semaine1,47950,22
Semaine1,48241,14
Semaine1,52174,111
Semaine1,52619,0
Semaine1,53461,1
Semaine1,57221,11
Semaine1,57821,10
Semaine1,58143,51
Semaine1,59211,0
Semaine1,62121,1
Semaine1,66714,0
Semaine1,66835,36
Semaine1,67021,0
Semaine1,68025,14
Semaine1,68114,0
Semaine1,69231,0
Semaine1,71901,0
Semaine1,73098,0
Semaine1,74662,1
Semaine1,76821,21
Semaine1,78542,18
Semaine1,81101,43
Semaine1,81451,79
Semaine1,82604,0
Semaine1,83601,2
Semaine1,84441,0
Semaine1,84712,67
Semaine1,85851,0
Semaine1,87772,2
Semaine1,89481,2
Semaine1,90345,1
Semaine1,90763,8
Semaine1,90932,0
Semaine1,91033,0
Semaine1,92302,0
Semaine1,93261,28
Semaine1,94711,0
Semaine1,95413,80
Semaine1,95562,89
Semaine1,95732,0
Semaine1,97431,70
Semaine1,103985,70
Semaine1,104391,3
Semaine1,104824,19
Semaine1,106262,19
Semaine1,106291,3
Semaine1,108298,0
Semaine1,108774,13
Semaine1,109836,104
Semaine1,110351,100
Semaine1,111621,17
Semaine1,112825,3
Semaine1,114564,22
Semaine1,114621,77
Semaine1,114664,9
Semaine1,115562,33
Semaine1,117742,24
Semaine1,118495,65
Semaine1,119181,22
Semaine1,120241,1
Semaine1,120434,0
Semaine1,121792,10
Semaine1,122525,0
Semaine1,125513,0
Semaine1,127821,2
Semaine1,128421,20
Semaine1,129441,20
Semaine1,130653,0
Semaine1,133212,101
Semaine1,133381,8
Semaine1,136753,3
Semaine1,136912,0
Semaine1,138462,0
Semaine1,139232,6
Semaine1,140713,5
Semaine1,141031,1
Semaine1,142522,0
Semaine1,144981,99
Semaine1,146371,49
Semaine1,146393,73
Semaine1,146931,20
Semaine1,147084,0
Semaine1,147521,0
Semaine1,148024,0
Semaine1,148811,3
Semaine1,153083,0
Semaine1,155414,7
Semaine1,157231,59
Semaine1,159364,29
Semaine1,162212,26
Semaine1,162213,1
Semaine1,164022,1
Semaine1,164831,0
Semaine1,167035,3
Semaine1,168942,28
Semaine1,171242,31
Semaine1,172682,0
Semaine1,172743,23
